,rating,title,path,platform,score,genre,gamers_choice,release_year,release_month,release_day,
14076,Amazing,Grand Theft Auto: Chinatown Wars,/games/grand-theft-auto-chinatown-wars/iphone-29854,iPhone,9,Action,Y,2010,1,19,
14081,Mediocre,Ninja Gaiden (Arcade),/games/ninja-gaiden-arcade/wii-28518,Wii,5,Action,N,2010,1,27,
14082,Good,Assassin's Creed II: Battle of Forli,/games/assassins-creed-ii-battle-of-forli/xbox-360-53937,Xbox 360,7.4,Action,N,2010,1,27,
14083,Good,Assassin's Creed II: Battle of Forli,/games/assassins-creed-ii-battle-of-forli/ps3-53936,PlayStation 3,7.4,Action,N,2010,1,27,
14084,Mediocre,Moki Moki,/games/moki-moki/wii-14355142,Wii,5,Puzzle,N,2010,1,26,
14085,Awful,Aha! I Found it! Hidden Object Game,/games/aha-i-found-it-hidden-object-game/wii-54426,Wii,3,Puzzle,N,2010,1,26,
14086,Good,Bittos,/games/bittos/wii-37052,Wii,7.5,Puzzle,N,2010,1,26,
14087,Great,Uno [2010],/games/uno-2010/wii-14355048,Wii,8,Card,N,2010,1,26,
14088,Good,Silent Hill: Shattered Memories,/games/silent-hill-shattered-memories/psp-14325473,PlayStation Portable,7,Adventure,N,2010,1,26,
14089,Good,Eco Shooter: Plant 530,/games/eco-shooter-plant-530/wii-32344,Wii,7,Action,N,2010,1,19,
14090,Awful,Rabbids Lab,/games/rabbids-lab/wii-53025,Wii,3,Action,N,2010,1,15,
14091,Good,Vancouver 2010: The Official Videogame of the Winter Olympic Games,/games/vancouver-2010-the-official-videogame-of-the-winter-olympic-games/ps3-14320919,PlayStation 3,7.3,Sports,N,2010,1,15,
14092,Good,Vancouver 2010: The Official Videogame of the Winter Olympic Games,/games/vancouver-2010-the-official-videogame-of-the-winter-olympic-games/xbox-360-14320920,Xbox 360,7.3,Sports,N,2010,1,15,
14093,Bad,Divinity II: Ego Draconis,/games/divinity-ii-ego-draconis/xbox-360-14270833,Xbox 360,4.8,RPG,N,2010,1,15,
14094,Bad,Guitar Hero: Van Halen,/games/guitar-hero-van-halen/ps2-14346089,PlayStation 2,4.9,Music,N,2010,1,15,
14095,Good,Divinity II: Ego Draconis,/games/divinity-ii-ego-draconis/pc-568439,PC,7,RPG,N,2010,1,15,
14096,Painful,WWE SmackDown vs. Raw 2010,/games/wwe-smackdown-vs-raw-2010/iphone-57548,iPhone,2.5,Wrestling,N,2010,1,14,
14097,Bad,007: Top Agent,/games/007-top-agent/iphone-14335422,iPhone,4,Shooter,N,2010,1,14,
14098,Good,Street Fighter II: Champion Edition,/games/playtv-legends-sega-genesis-street-fighter-ii-special-champion-edition/wii-42028,Wii,7,Fighting,N,2010,1,25,
14099,Great,The Horrible Vikings,/games/the-horrible-vikings/iphone-57466,iPhone,8,,N,2010,1,22,
14100,Good,Bejeweled Twist,/games/bejeweled-twist/nds-14325498,Nintendo DS,7,Puzzle,N,2010,2,9,
14101,Painful,Bloons,/games/bloons/wii-60918,Wii,2,Action,N,2010,2,9,
14102,Great,GT Racing: Motor Academy,/games/gt-racing-motor-academy/iphone-53154,iPhone,8.5,Racing,Y,2010,2,9,
14103,Bad,Oscar in Movieland,/games/oscar/dsi-43652,Nintendo DSi,4,Adventure,N,2010,2,9,
14104,Good,Fieldrunners,/games/fieldrunners/dsi-32324,Nintendo DSi,7.5,Strategy,N,2010,2,9,
14105,Good,Shadow of Destiny,/games/shadow-of-destiny-809506/psp-19313,PlayStation Portable,7.1,Adventure,N,2010,2,9,
14106,Amazing,Mass Effect 2 (Collector's Edition),/games/mass-effect-2/pc-42695,PC,9.6,RPG,Y,2010,2,8,
14107,Amazing,Link 'n' Launch,/games/link-n-launch/dsi-55119,Nintendo DSi,9,Action,Y,2010,2,8,
14108,Amazing,Mass Effect 2 (Collector's Edition),/games/mass-effect-2/xbox-360-42691,Xbox 360,9.6,RPG,Y,2010,2,8,
14109,Good,Military Madness: Neo Nectaris,/games/military-madness-neo-nectaris/iphone-30428,iPhone,7,Strategy,N,2010,2,8,
14110,Amazing,BioShock 2,/games/bioshock-2/xbox-360-14240341,Xbox 360,9.1,Shooter,Y,2010,2,5,
14111,Amazing,BioShock 2 (Special Edition),/games/bioshock-2/xbox-360-46037,Xbox 360,9.1,Shooter,N,2010,2,5,
14112,Okay,Glory of Heracles,/games/glory-of-heracles/nds-14245996,Nintendo DS,6,RPG,N,2010,2,5,
14113,Amazing,BioShock 2,/games/bioshock-2/ps3-14257954,PlayStation 3,9.1,Shooter,Y,2010,2,5,
14114,Good,Crush the Castle,/games/crush-the-castle/iphone-60484,iPhone,7.9,Action,N,2010,2,5,
14115,Okay,KrissX,/games/krissx/xbox-360-14265704,Xbox 360,6.5,"Puzzle, Word Game",N,2010,2,5,
14116,Amazing,BioShock 2 (Special Edition),/games/bioshock-2/ps3-46035,PlayStation 3,9.1,Shooter,N,2010,2,5,
14117,Good,Vanquish: The Oath of Brothers,/games/vanquish-the-oath-of-brothers/iphone-57777,iPhone,7.6,Action,N,2010,2,5,
14118,Great,S.T.A.L.K.E.R. Call of Pripyat,/games/stalker-call-of-pripyat/pc-14340292,PC,8.2,Shooter,Y,2010,2,5,
14119,Good,Pocket Chef,/games/pocket-chef/iphone-60308,iPhone,7.5,Simulation,N,2010,2,4,
14120,Great,Super Smash Bros.,/games/super-smash-bros/wii-1080,Wii,8,Fighting,Y,2010,2,4,
14121,Okay,Fret Nice,/games/fret-nice/ps3-14354587,PlayStation 3,6.5,"Music, Action",N,2010,2,4,
14122,Mediocre,Sonic at the Olympic Winter Games,/games/sonic-at-the-olympic-winter-games/iphone-55422,iPhone,5,Sports,N,2010,2,3,
14123,Great,Dark Void Zero,/games/dark-void-zero/dsi-55777,Nintendo DSi,8.5,Action,Y,2010,2,3,
14124,Good,Pilotwings,/games/pilotwings/wii-865078,Wii,7.5,Flight,N,2010,2,3,
14125,Great,The Misadventures of Mr. P.B. Winterbottom,/games/the-misadventures-of-mr-pb-winterbottom/xbox-360-29206,Xbox 360,8.3,Platformer,N,2010,2,17,
14126,Good,New York 3D Rollercoaster Rush,/games/new-york-3d-rollercoaster-rush/iphone-62029,iPhone,7.5,Puzzle,N,2010,2,17,
14127,Mediocre,WireWay,/games/wireway/iphone-61463,iPhone,5.7,"Puzzle, Action",N,2010,2,17,
14128,Bad,World of Outlaws: Sprint Cars,/games/world-of-outlaws-sprint-cars-14333875/xbox-360-14333872,Xbox 360,4.5,Racing,N,2010,2,17,
14129,Great,X2 Snowboarding,/games/x2-snowboarding/iphone-61438,iPhone,8,Sports,N,2010,2,16,
14130,Good,Aliens vs. Predator,/games/aliens-vs-predator/xbox-360-14322168,Xbox 360,7,Action,N,2010,2,16,
14131,Good,Ace Attorney Investigations: Miles Edgeworth,/games/ace-attorney-investigations-miles-edgeworth/nds-14246647,Nintendo DS,7.6,Adventure,N,2010,2,16,
14132,Mediocre,Data East Arcade Classics,/games/data-east-arcade-classics/wii-30802,Wii,5,Compilation,N,2010,2,16,
14133,Okay,Blaster Master Overdrive,/games/blaster-master-overdrive/wii-60916,Wii,6.5,"Action, Adventure",N,2010,2,16,
14134,Good,Aliens vs. Predator,/games/aliens-vs-predator/ps3-14322170,PlayStation 3,7,Action,N,2010,2,16,
14135,Good,1000: Find 'Em All,/games/1000-find-em-all/iphone-38317,iPhone,7,Adventure,N,2010,2,12,
14136,Great,Sonic & SEGA All-Stars Racing,/games/sonic-sega-all-stars-racing/nds-14353445,Nintendo DS,8,Racing,N,2010,2,23,
14137,Good,GhostSlayer,/games/ghostslayer/wii-60626,Wii,7,Action,N,2010,2,23,
14138,Good,Risen,/games/risen/xbox-360-14272509,Xbox 360,7.6,RPG,N,2010,2,23,
14139,Awful,Family Go-Kart Racing,/games/family-go-kart-racing/wii-59880,Wii,3,Racing,N,2010,2,23,
14140,Great,Flight Control,/games/flight-control/dsi-14336047,Nintendo DSi,8,Simulation,N,2010,2,23,
14141,Great,Sonic & SEGA All-Stars Racing,/games/sonic-sega-all-stars-racing/ps3-14353442,PlayStation 3,8,Racing,N,2010,2,23,
14142,Good,Flipper,/games/flipper-90873/dsi-42527,Nintendo DSi,7.5,Platformer,N,2010,3,1,
14143,Good,Major League Baseball 2K10,/games/major-league-baseball-2k10/ps3-42256,PlayStation 3,7,Sports,N,2010,3,1,
14144,Great,Toy Soldiers,/games/toy-soldiers/xbox-360-33542,Xbox 360,8,Shooter,N,2010,3,1,
14145,Mediocre,Rayman 2: The Great Escape,/games/rayman-2-revolution/iphone-63068,iPhone,5.5,Platformer,N,2010,3,1,
14146,Good,Major League Baseball 2K10,/games/major-league-baseball-2k10/xbox-360-42253,Xbox 360,7,Sports,N,2010,3,1,
14147,Okay,Dante's Inferno: Dark Forest,/games/dantes-inferno-dark-forest/ps3-64416,PlayStation 3,6,Action,N,2010,3,5,
14148,Great,Vector Tanks Extreme,/games/vector-tanks-extreme/iphone-63809,iPhone,8,Action,N,2010,3,5,
14149,Okay,Dante's Inferno: Dark Forest,/games/dantes-inferno-dark-forest/xbox-360-64414,Xbox 360,6,Action,N,2010,3,5,
14150,Painful,Major League Baseball 2K10,/games/major-league-baseball-2k10/nds-42260,Nintendo DS,2.8,Sports,N,2010,3,5,
14151,Great,Tropico 3,/games/tropico-3/xbox-360-4515,Xbox 360,8.2,Strategy,N,2010,2,12,
14152,Good,Max & the Magic Marker,/games/max-the-magic-marker/pc-59006,PC,7,Platformer,N,2010,2,12,
14153,Amazing,Plants vs. Zombies,/games/plants-vs-zombies/iphone-28232,iPhone,9,Strategy,Y,2010,2,12,
14154,Good,Riddim Ribbon feat. Black Eyed Peas,/games/riddim-ribbon-feat-black-eyed-peas/iphone-31432,iPhone,7.5,Music,N,2010,2,11,
14155,Good,Super Monkey Ball: Step & Roll,/games/super-monkey-ball-step-roll/wii-1401,Wii,7.8,"Puzzle, Action",N,2010,2,11,
14156,Good,VVVVVV,/games/vvvvvv/pc-58689,PC,7.5,Platformer,N,2010,2,10,
14157,Great,Sins of a Solar Empire: Diplomacy,/games/sins-of-a-solar-empire-diplomacy/pc-28813,PC,8,Strategy,N,2010,2,10,
14158,Great,Doom II RPG,/games/doom-ii-rpg/iphone-61127,iPhone,8,RPG,N,2010,2,10,
14159,Amazing,Heavy Rain,/games/heavy-rain/ps3-811232,PlayStation 3,9,Adventure,Y,2010,2,10,
14160,Great,Dragon Age: Origins -- Awakening,/games/dragon-age-origins-ultimate-edition-56422/pc-56427,PC,8.5,RPG,Y,2010,3,16,
14161,Great,Dragon Age: Origins -- Awakening,/games/dragon-age-origins-ultimate-edition-56422/xbox-360-56423,Xbox 360,8.5,RPG,Y,2010,3,16,
14162,Amazing,Perfect Dark,/games/perfect-dark/xbox-360-14338689,Xbox 360,9,Shooter,Y,2010,3,16,
14163,Great,Rage of the Gladiator,/games/rage-of-the-gladiator-2010/wii-23303,Wii,8.5,Action,N,2010,3,12,
14164,Great,Pokemon SoulSilver Version,/games/pokemon-soulsilver-version/nds-14348189,Nintendo DS,8.5,RPG,Y,2010,3,12,
14165,Great,Global Agenda,/games/global-agenda/pc-890210,PC,8.4,RPG,N,2010,3,12,
14166,Great,Aura-Aura Climber,/games/aura-aura-climber/dsi-62506,Nintendo DSi,8,Action,Y,2010,2,23,
14167,Painful,Deadly Premonition,/games/deadly-premonition/xbox-360-761567,Xbox 360,2,"Action, Adventure",N,2010,2,22,
14168,Great,Lazy Raiders,/games/lazy-raiders/xbox-360-58695,Xbox 360,8,Action,N,2010,2,22,
14169,Good,Brothers in Arms: Global Front,/games/brothers-in-arms-global-front-60315/iphone-60311,iPhone,7.7,Shooter,N,2010,2,22,
14170,Good,Endless Ocean: Blue World,/games/endless-ocean-blue-world/wii-14286532,Wii,7,Adventure,N,2010,2,22,
14171,Amazing,Sonic & Knuckles,/games/sonic-knuckles/wii-14352316,Wii,9,Platformer,Y,2010,2,22,
14172,Okay,Alice in Wonderland: The Movie,/games/alice-in-wonderland-the-movie/iphone-60405,iPhone,6.5,Adventure,N,2010,2,19,
14173,Great,Mega Man 10,/games/mega-man-10/wii-54796,Wii,8.5,Action,N,2010,3,1,
14174,Great,Battlefield: Bad Company 2 (Limited Edition),/games/battlefield-bad-company-2/xbox-360-41868,Xbox 360,8.9,Shooter,Y,2010,2,26,
14175,Great,Borderlands,/games/borderlands/pc-957205,PC,8.8,"Action, RPG",N,2010,2,26,
14176,Awful,Last Rebellion,/games/last-rebellion/ps3-14266738,PlayStation 3,3,"Action, RPG",N,2010,2,26,
14177,Great,Battlefield: Bad Company 2,/games/battlefield-bad-company-2/xbox-360-14293277,Xbox 360,8.9,Shooter,Y,2010,2,26,
14178,Great,Battlefield: Bad Company 2,/games/battlefield-bad-company-2/ps3-14293278,PlayStation 3,8.9,Shooter,Y,2010,2,26,
14179,Great,Battlefield: Bad Company 2 (Limited Edition),/games/battlefield-bad-company-2/ps3-41867,PlayStation 3,8.9,Shooter,Y,2010,2,26,
14180,Great,Borderlands: The Secret Armory of General Knoxx,/games/borderlands-the-secret-armory-of-general-knoxx/ps3-59674,PlayStation 3,8.8,"Action, RPG",N,2010,2,26,
14181,Good,Final Fantasy I,/games/final-fantasy-i-58572/iphone-58572,iPhone,7,RPG,N,2010,2,25,
14182,Good,Resident Evil 5: Desperate Escape,/games/resident-evil-5-desperate-escape/xbox-360-46067,Xbox 360,7,Action,N,2010,3,4,
14183,Good,Drift Sumi-e,/games/drift-sumi-e/iphone-63518,iPhone,7,Simulation,N,2010,3,4,
14184,Okay,Diner Dash 5: Boom,/games/diner-dash-5-boom/pc-57853,PC,6.5,Strategy,N,2010,3,4,
14185,Good,Major League Baseball 2K10,/games/major-league-baseball-2k10/pc-53421,PC,7.3,Sports,N,2010,3,4,
14186,Great,MLB 10: The Show,/games/mlb-10-the-show/ps3-42460,PlayStation 3,8.9,Sports,Y,2010,3,3,
14187,Good,Tumbledrop,/games/tumbledrop/iphone-63807,iPhone,7.9,Puzzle,N,2010,3,3,
14188,Great,Supreme Commander 2,/games/supreme-commander-2/pc-14298059,PC,8.4,Strategy,N,2010,3,3,
14189,Bad,VT Tennis,/games/vt-tennis/dsi-55204,Nintendo DSi,4,Sports,N,2010,3,2,
14190,Mediocre,Major League Baseball 2K10,/games/major-league-baseball-2k10/wii-42257,Wii,5,Sports,N,2010,3,2,
14191,Great,Tales of Monkey Island -- Chapter 5: Rise of the Pirate God,/games/tales-of-monkey-island-chapter-5-rise-of-the-pirate-god/wii-14355893,Wii,8.1,Adventure,N,2010,2,10,
14192,Amazing,BioShock 2,/games/bioshock-2/pc-14240350,PC,9.1,Shooter,Y,2010,2,9,
14193,Great,Darwinia+,/games/darwinia/xbox-360-14243064,Xbox 360,8.9,Strategy,Y,2010,2,9,
14194,Mediocre,Hubert the Teddy Bear: Winter Games,/games/hubert-the-teddy-bear-winter-games/wii-55192,Wii,5,Sports,N,2010,2,9,
14195,Good,Shiren the Wanderer,/games/shiren-the-wanderer/wii-961932,Wii,7,RPG,N,2010,2,9,
14196,Great,Pokemon HeartGold Version,/games/pokemon-heartgold-version/nds-14348187,Nintendo DS,8.5,RPG,Y,2010,3,12,
14197,Great,Street Fighter IV,/games/street-fighter-iv/iphone-61650,iPhone,8,Fighting,N,2010,3,12,
14198,Great,Assassin's Creed II,/games/assassins-creed-ii/pc-14302492,PC,8.9,Action,N,2010,3,12,
14199,Good,Lips: Party Classics,/games/lips-party-classics/xbox-360-54283,Xbox 360,7.3,Music,N,2010,3,11,
14200,Great,Mega Man 10,/games/mega-man-10/ps3-54803,PlayStation 3,8.5,Action,N,2010,3,11,
14201,Good,Dracula: Undead Awakening,/games/dracula-undead-awakening/dsi-50056,Nintendo DSi,7,Shooter,N,2010,3,9,
14202,Good,Resident Evil 5: Desperate Escape,/games/resident-evil-5-desperate-escape/ps3-46068,PlayStation 3,7,Action,N,2010,3,9,
14203,Great,Elemental Masters,/games/elemental-masters/dsi-57881,Nintendo DSi,8,Adventure,N,2010,3,9,
14204,Good,Scrap Metal,/games/scrap-metal/xbox-360-29604,Xbox 360,7.5,Racing,N,2010,3,9,
14205,Great,Angry Birds,/games/angry-birds/iphone-61654,iPhone,8,"Puzzle, Action",N,2010,2,19,
14206,Good,Assassin's Creed II: Bonfire of the Vanities,/games/assassins-creed-ii-bonfire-of-the-vanities/ps3-53941,PlayStation 3,7.4,Action,N,2010,2,19,
14207,Good,Assassin's Creed II: Bonfire of the Vanities,/games/assassins-creed-ii-bonfire-of-the-vanities/xbox-360-53942,Xbox 360,7.4,Action,N,2010,2,19,
14208,Good,Aliens vs. Predator,/games/aliens-vs-predator/pc-14322167,PC,7.3,Action,N,2010,2,19,
14209,Good,Resident Evil 5: Lost in Nightmares,/games/resident-evil-5-lost-in-nightmares/ps3-46064,PlayStation 3,7.5,Action,N,2010,2,19,
14210,Great,Napoleon: Total War,/games/napoleon-total-war/pc-27042,PC,8.9,Strategy,Y,2010,2,18,
14211,Good,Resident Evil 5: Lost in Nightmares,/games/resident-evil-5-lost-in-nightmares/xbox-360-46065,Xbox 360,7.5,Action,N,2010,2,18,
14212,Great,Transformers G1: Awakening,/games/transformers-g1-awakening/iphone-58727,iPhone,8.5,Action,Y,2010,2,18,
14213,Great,Star Ocean: The Last Hope International,/games/star-ocean-the-last-hope/ps3-905549,PlayStation 3,8.5,RPG,Y,2010,2,18,
14214,Okay,Hyperballoid HD,/games/hyperballoid-hd/ps3-54969,PlayStation 3,6.8,Action,N,2010,2,25,
14215,Great,Borderlands: The Secret Armory of General Knoxx,/games/borderlands-the-secret-armory-of-general-knoxx/xbox-360-59675,Xbox 360,8.8,"Action, RPG",N,2010,2,25,
14216,Okay,Final Fantasy II,/games/final-fantasy-ii/iphone-58574,iPhone,6.8,RPG,N,2010,2,25,
14217,Great,Starship Defense,/games/starship-defense/dsi-55122,Nintendo DSi,8.5,Strategy,Y,2010,2,25,
14218,Great,Escapee GO!,/games/escapee-go/dsi-59009,Nintendo DSi,8.5,"Action, Adventure",Y,2010,2,25,
14219,Okay,Fret Nice,/games/fret-nice/xbox-360-14350495,Xbox 360,6.5,"Music, Action",N,2010,2,24,
14220,Great,Greed Corp,/games/greed-corp/xbox-360-35826,Xbox 360,8.8,Strategy,Y,2010,2,24,
14221,Mediocre,Flips: Terror in Cubicle Four,/games/flips-terror-in-cubicle-four/dsi-62417,Nintendo DSi,5,Adventure,N,2010,3,2,
14222,Okay,Globulos Party,/games/globulos/dsi-14236853,Nintendo DSi,6,Action,N,2010,3,2,
14223,Great,Dragon Age: Origins -- Return to Ostagar,/games/dragon-age-origins-ultimate-edition/pc-46101,PC,8.5,RPG,Y,2010,3,2,
14224,Mediocre,Let's Golf,/games/lets-golf/dsi-55127,Nintendo DSi,5,Sports,N,2010,3,2,
14225,Great,Space Miner: Space Ore Bust,/games/space-miner-space-ore-bust/iphone-60923,iPhone,8,"Action, Adventure",N,2010,3,2,
14226,Amazing,Sword & Poker,/games/sword-poker/iphone-63808,iPhone,9,"Card, RPG",Y,2010,3,2,
14227,Good,Dungeon Solitaire,/games/dungeon-solitaire/iphone-62893,iPhone,7.5,Card,N,2010,3,2,
14228,Great,Dragon Age: Origins -- Return to Ostagar,/games/dragon-age-origins-ultimate-edition/xbox-360-46103,Xbox 360,8.5,RPG,Y,2010,3,2,
14229,Great,Battlefield: Bad Company 2 (Limited Edition),/games/battlefield-bad-company-2/pc-41870,PC,8.9,Shooter,Y,2010,3,2,
14230,Mediocre,Flips: The Bubonic Builders,/games/flips-the-bubonic-builders/dsi-64533,Nintendo DSi,5,Adventure,N,2010,3,9,
14231,Good,Dracula: Undead Awakening,/games/dracula-undead-awakening/wii-50058,Wii,7,Shooter,N,2010,3,9,
14232,Great,Yakuza 3,/games/yakuza-3/ps3-14263681,PlayStation 3,8.5,Action,Y,2010,3,9,
14233,Okay,4 Travellers: Play Spanish,/games/4-travellers-play-spanish-80605/dsi-56465,Nintendo DSi,6,Educational,N,2010,3,9,
14234,Great,Fatal Fury Special,/games/fatal-fury-special/wii-42026,Wii,8,Fighting,N,2010,3,9,
14235,Amazing,God of War III,/games/god-of-war-iii/ps3-886158,PlayStation 3,9.3,Action,Y,2010,3,8,
14236,Bad,Major League Baseball 2K10,/games/major-league-baseball-2k10/psp-42259,PlayStation Portable,4.5,Sports,N,2010,3,8,
14237,Great,Final Fantasy XIII,/games/final-fantasy-13/xbox-360-14266574,Xbox 360,8.9,RPG,Y,2010,3,8,
14238,Great,Final Fantasy XIII,/games/final-fantasy-13/ps3-826843,PlayStation 3,8.9,RPG,Y,2010,3,8,
14239,Okay,Star Trek Online,/games/star-trek-online/pc-14270158,PC,6.8,RPG,N,2010,2,17,
14240,Okay,Vancouver 2010: The Official Videogame of the Winter Olympic Games,/games/vancouver-2010-the-official-videogame-of-the-winter-olympic-games/iphone-62026,iPhone,6,Sports,N,2010,2,17,
14241,Good,California Gold Rush 2,/games/california-gold-rush-2/iphone-62033,iPhone,7.5,Puzzle,N,2010,2,17,
14242,Great,Sonic & SEGA All-Stars Racing,/games/sonic-sega-all-stars-racing/wii-14353433,Wii,8,Racing,N,2010,2,23,
14243,Great,Sonic & SEGA All-Stars Racing with Banjo Kazooie,/games/sonic-sega-all-stars-racing/xbox-360-14353444,Xbox 360,8,Racing,N,2010,2,23,
14244,Mediocre,Mouse House,/games/mouse-house/wii-30965,Wii,5,"Puzzle, Adventure",N,2010,2,23,
14245,Great,Sonic & SEGA All-Stars Racing,/games/sonic-sega-all-stars-racing/nds-14353445,Nintendo DS,8,Racing,N,2010,2,23,
14246,Good,Resonance of Fate,/games/resonance-of-fate/xbox-360-14336224,Xbox 360,7,RPG,N,2010,3,23,
14247,Great,Just Cause 2,/games/just-cause-2/xbox-360-862520,Xbox 360,8.8,Action,Y,2010,3,23,
14248,Awful,Prison Break: The Conspiracy,/games/prison-break-the-conspiracy/xbox-360-14274184,Xbox 360,3.5,Action,N,2010,3,23,
14249,Great,Drift Street International,/games/drift-street-international/dsi-61898,Nintendo DSi,8,Racing,N,2010,3,23,
14250,Good,Resonance of Fate,/games/resonance-of-fate/ps3-14336225,PlayStation 3,7,RPG,N,2010,3,23,
14251,Great,Battlefield: Bad Company 2,/games/battlefield-bad-company-2/pc-14320744,PC,8.9,Shooter,Y,2010,3,2,
14252,Good,Dart Rage,/games/dart-rage/wii-56473,Wii,7,Board,N,2010,3,2,
14253,Mediocre,Happy Hammerin',/games/happy-hammerin/wii-32889,Wii,5,Action,N,2010,3,2,
14254,Good,Sonic Classic Collection,/games/sonic-classic-collection/nds-46000,Nintendo DS,7,"Action, Compilation",N,2010,3,5,
14255,Good,Groovin' Blocks,/games/groovin-blocks/ps3-66130,PlayStation 3,7.5,Puzzle,N,2010,3,19,
14256,Great,Heavy Rain Chronicles: Episode One -- The Taxidermist,/games/heavy-rain-chronicles-episode-one-the-taxidermist/ps3-66158,PlayStation 3,8,Adventure,N,2010,3,19,
14257,Okay,Feeding Frenzy 2: Shipwreck Showdown,/games/feeding-frenzy-2/ps3-65158,PlayStation 3,6,"Puzzle, Action",N,2010,3,19,
14258,Okay,Metro 2033,/games/metro-2033/xbox-360-39148,Xbox 360,6.9,Shooter,N,2010,3,19,
14259,Great,The Hero,/games/the-hero/iphone-64997,iPhone,8,,N,2010,3,19,
14260,Bad,Dante's Inferno,/games/dantes-inferno/psp-14342775,PlayStation Portable,4.5,Action,N,2010,3,23,
14261,Good,Patchwork Heroes,/games/patchwork-heroes/psp-43489,PlayStation Portable,7.5,Action,N,2010,3,23,
14262,Great,Red Steel 2,/games/red-steel-2/wii-867131,Wii,8.6,Shooter,Y,2010,3,23,
14263,Great,Just Cause 2,/games/just-cause-2/pc-862518,PC,8.8,Action,Y,2010,3,23,
14264,Great,Just Cause 2,/games/just-cause-2/ps3-862519,PlayStation 3,8.8,Action,Y,2010,3,23,
14265,Good,Libera Wing,/games/libera-wing/dsi-56486,Nintendo DSi,7,Action,N,2010,3,23,
14266,Mediocre,Rooms: The Main Building,/games/rooms-the-main-building/wii-30514,Wii,5,"Puzzle, Adventure",N,2010,3,23,
14267,Awful,Prison Break: The Conspiracy,/games/prison-break-the-conspiracy/ps3-14274185,PlayStation 3,3.5,Action,N,2010,3,23,
14268,Good,Simon the Sorcerer: Who'd Even Want Contact?!,/games/simon-the-sorcerer-whod-even-want-contact/pc-14275700,PC,7.3,Adventure,N,2010,3,22,
14269,Okay,Alice in Wonderland: The Movie,/games/alice-in-wonderland-the-movie/wii-22122,Wii,6.5,Adventure,N,2010,3,18,
14270,Great,Lunar: Silver Star Harmony,/games/lunar-silver-star-harmony/psp-14349376,PlayStation Portable,8.2,RPG,Y,2010,3,18,
14271,Good,Command & Conquer 4: Tiberian Twilight,/games/command-and-conquer-4-tiberian-twilight/pc-3684,PC,7.4,Strategy,N,2010,3,18,
14272,Great,"Warhammer 40,000: Dawn of War II -- Chaos Rising",/games/warhammer-40k-dawn-of-war-2-chaos-rising/pc-33018,PC,8.5,Strategy,Y,2010,3,17,
14273,Okay,Fragile Dreams: Farewell Ruins of The Moon,/games/fragile-dreams-farewell-ruins-of-the-moon/wii-827212,Wii,6.7,RPG,N,2010,3,17,
14274,Painful,Garfield Pooky Quest,/games/garfield-pooky-quest/iphone-65778,iPhone,2,Platformer,N,2010,3,17,
